DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
73;0;003;1020;RUE DE LA FRUITIERE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1021;ALL DU GARDET;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1022;CHE DU GRAND BABIER;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1023;RTE DES GRANDS CHAMPS;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1024;ALL DES GRANGES D'EN HAUT;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1025;IMP DE LAURENT;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1026;IMP DE LECHAUD;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1027;ALL DES LILAS;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1028;RTE DE LA LOYA;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1029;MTE DE LA LOZE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1030;ALL DU MAS DU PABLEY;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1031;IMP DU MOLLARD;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1032;ALL DES NOISETIERS;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1033;CHE DE L'ORATOIRE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1034;CHE DU PETIT BABIER;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1035;RTE DE PLANCHAINNAY;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1036;RUE DE PLANSOIRE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1037;CHE DU PLATEAU;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1038;CHE DU PRE AU CHAMP;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1039;CHE DE PRE BAUDIN;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1040;ALL DU PRE DE LA RAIE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1041;CHE DE LA ROY;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1042;IMP DE LA SAULIRE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1043;CHE DE LA SCIE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1044;IMP SOUS VILLE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1045;ALL DES TARINES;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1046;ALL DE LA TOUR;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1047;CHE DES TRAVERS;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1048;RUE DE VILLARBERANGER;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1049;RTE DE VILLOUDRY;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1050;CHE DE VORCHERE;1;;GRAND AIGUEBLANCHE;73260;20230524
73;0;003;1114;MTE SOUS VILLOUDRY;1;;GRAND AIGUEBLANCHE;73260;20230610
73;0;003;A030;ECOLE DE BELLECOMBE;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A036;FOYER LOG JEUNES TRAVAILLE;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A037;IMM GIRA-SOLE;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A038;IMM LES GENTIANES;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A043;LOT LES CASCADES DU MOREL;2;;GRAND AIGUEBLANCHE;73260;20040928
73;0;003;A052;IMM LE HAM DU MOREL VALMOR;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A058;RES LES CEDRES BELLECOMBE;2;;GRAND AIGUEBLANCHE;73260;20060626
73;0;003;A059;RES LA PINEDE BELLECOMBE;2;;GRAND AIGUEBLANCHE;73260;20060626
73;0;003;A063;IMM L HORIZON;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A071;IMM LE MOTTET;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A072;IMM LE NIELARD;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A077;GARAGES LE PLAN DU TRUY;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A078;IMM LES BOULEAUX;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A079;IMM LE CHEVAL NOIR;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A080;RES L'AROLLE;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A101;RES LE VERGER;2;;GRAND AIGUEBLANCHE;73260;19890726
73;0;003;A106;RES LES ARANGLES;2;;GRAND AIGUEBLANCHE;73260;20050323
73;0;003;A110;CITE SUD GARAGES 19 A 40;2;;GRAND AIGUEBLANCHE;73260;19991126
73;0;003;A112;IMM LE CRET COQUET;2;;GRAND AIGUEBLANCHE;73260;19870903
73;0;003;A116;IMM LE CRISTALLIN;2;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;A117;L'OREE DU PETIT BOIS;2;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;A118;LA VILLAGEOISE;2;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;A120;RES LA SAULIRE 72;2;;GRAND AIGUEBLANCHE;73260;19991126
73;0;003;A121;RES LA SAULIRE 73;2;;GRAND AIGUEBLANCHE;73260;19991126
73;0;003;A264;LOT DU MAS DU PABLEY;2;;GRAND AIGUEBLANCHE;73260;19870903
73;0;003;A305;LOT LE CLOS DES 3 PRES;2;;GRAND AIGUEBLANCHE;73260;20030929
73;0;003;A307;LOT DU PRE DE LA RAIE;2;;GRAND AIGUEBLANCHE;73260;20040728
73;0;003;A308;ECOLE;2;;GRAND AIGUEBLANCHE;73260;20191127
73;0;003;A309;CITE EDF;2;;GRAND AIGUEBLANCHE;73260;20191127
73;0;003;B004;AIGUEBLANCHE;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B006;LE BARIOZ;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B007;LES BARMETTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B008;LE BARRIOZ;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B009;LE BEAU CRETET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B010;BELLE COTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B011;BELLECOMBE;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B012;BELLEVUE;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B013;LE BEROTTIER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B014;LE BERROTIER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B015;LA BERTIRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B016;LA BERUE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B018;LE BIOLEY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B019;LE BIOLLAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B020;LE BIOLLEY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B027;BOIS DU SUE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B030;LES BOTTIERES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B031;BOURJAILLET;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B032;LES BRETES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B033;LES BRETTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B034;LE BROUILLA;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B035;LA CAILLE MOREL;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B036;EN CAPORAN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B037;LES CARRES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B038;EN CARRET;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B039;CARRON;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B040;LE CARROZ;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B041;LA CARTANNEE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B042;LA CASSINE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B044;LE CESAR;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B045;LE CHAFFARD;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B049;CHAMP A LA FEMME;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B050;CHAMP A LA TIRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B051;CHAMP BENOIT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B052;CHAMP BERNARD;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B054;CHAMP CARRON;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B055;CHAMP COUSIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B056;CHAMP DE MARS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B058;CHAMP DU POMMIER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B059;CHAMP FROID;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B061;CHAMP MARC;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B063;CHAMPAVANT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B064;CHAMPAVANT DERRIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B065;CHAMPAVENT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B066;LES CHAMPS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B068;CHANTEMERLE;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B069;LA CHAPELLE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B071;CHARMETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B074;EN CHARRIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B077;LE CHATELET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B078;LA CHAUDANNE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B079;LA CHENALETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B080;LE CHENE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B082;LE CHENET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B083;LA CHEVRE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B085;LES CLEES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B086;LE CLOS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B087;CLOS MERCIER;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B088;LA COCHE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B089;COLATIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B090;EN COLLAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B091;LE COLLIEUX;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B093;LA COMBE A RUET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B094;LA COMBE AU PLAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B095;COMBE DE GENARE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B097;COMBE REPLATTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B100;COMBEFRAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B102;LA COMBETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B103;COMBORSET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B104;CONTENT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B105;LA CORBASSIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B108;EN CORNILLON;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B110;COTE BELLE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B112;COTE ROUGET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B117;LA COUTAZ;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B123;LE CRET DU CROZET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B124;CRETARGO;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B125;LE CRETE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B126;LA CRETE DU MOULIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B130;LE CREUX DU LOUP;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B132;LE CREY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B135;LA CROIX DE FER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B136;LES CROTTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B138;LE CROZET;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B139;LE CUDRAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B140;LE CUDRAY D EN BAS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B141;LE CUDRILLON;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B144;LA CUVA;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B145;EN DACHET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B147;LA DENTIERE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B148;DERRIERE CIBONNETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B149;DERRIERE DIEU;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B150;DERRIERE LE CROZET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B151;DERRIERE LE PRESSOIR;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B152;DERRIERE LECHAUD;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B154;LE DESIR;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B160;DEVANT VILLE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B164;LA DIOUDAZ;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B165;LA DUY;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B169;LES EMPTES;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B171;A L ENVERS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B172;L EPIGNY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B175;L EPINEY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B176;L EPINIER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B177;LES ESSERIEUX;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B178;LES ESSERTS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B179;L ETRAT;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B180;EN FAVAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B181;EN FAVET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B182;LA FERRIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B185;FOND DE LA PIAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B186;FONTAIGNY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B190;FORET DE VILLARGEREL;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B191;LES FORNETS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B192;LES FOURCHES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B193;LA FRAICHE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B194;LA FRAICHETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B195;LE FRENIAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B197;LA FULY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B200;GENARE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B201;GLIERES EPINEUSES;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B202;LE GOLLET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B206;GRAND COEUR;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B211;LA GRANDE COMBE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B212;LA GRANDE PRAIRIE;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B214;LE GRANDES COTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B215;LES GRANDES COTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B217;LES GRANDS MURS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B218;LES GRANDS PRES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B219;LES GRANDS VERNES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B221;GRANGE BRULEE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B223;AUX GRANGES;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B224;LES GRANGES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B225;LES GRANGES DESSUS;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B226;LA GRANGETTE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B227;LES HERCULI;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B228;HERCULI;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B229;LES ILES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B230;EN JACQUET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B234;LACHAT D EN BAS;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B235;LACHAT D EN HAUT;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B240;LECHAUD;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B242;LA LETIGNIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B243;SUR LA LETIGNIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B244;LA LEVATIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B245;LES DAUDES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B246;LE LOT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B247;LES LOTS;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B248;LA LOYA;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B249;LA LOZE D EN BAS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B250;LA LOZE D EN HAUT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B251;LULLIERS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B254;LE MARIE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B256;LE MARTELET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B258;LE MAS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B259;MAS DE LA PALE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B260;MAS DU PABLEY;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B264;LES MOLIES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B265;LE MONT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B267;MONTRECUL;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B271;NACRAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B272;LES NANTS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B273;LE NATIE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B274;LE NATIER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B275;NAVETTE;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B276;NEUVRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B277;SUR NEVRET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B278;L ORMAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B279;LE PALIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B286;LA PERRETTE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B287;LA PERRIERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B288;LA PERROTINE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B289;LE PERU;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B290;LE PESEY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B291;LA PETEILLE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B292;LE PETIT EPIGNY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B293;PETIT VERDUN;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B294;LA PETITE COMBE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B295;LA PETITE PRAIRIE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B296;LES PETITS EMPTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B297;LES PETITS GRANDS PRES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B298;PEUDEGUAIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B299;LA PIA;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B300;LA PIAT;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B301;LA PIAZ DU CREY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B302;LA PIAZ DU PRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B304;PIAZ SAINT MARCEL;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B306;LA PIERRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B307;PIERRE A MORET;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B308;PIERRE BLANCHE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B309;LA PIERRE D EN BAS;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B310;LA PIERRE D EN HAUT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B311;LA PIERRE DU BAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B314;PIERRES GROSSES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B315;PLAMPARC;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B318;PLAN DES HEURES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B320;PLAN DU TRUIT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B321;PLAN DU TRUY;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B322;PLAN PAICHU;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B323;PLAN PRAZ;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B324;PLAN PUGIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B326;PLAN SAPEY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B328;PLANCHAINAY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B330;PLANCHAMP;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B333;PLANCHAMPS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B335;LA PLANCHETTE;3;;GRAND AIGUEBLANCHE;73260;19881201
73;0;003;B337;PLANET DE VORCHERE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B338;LE PLANET DES MURES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B339;PLANJEAN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B340;PLANSOIRE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B341;LES PLANTEES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B342;LA PLANTIVE;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B343;LES PLANTIVES;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B345;PLAUTRET;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B346;LE POMMARET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B347;LE PONTET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B350;PRATELIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B352;PRE A LACHAT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B353;PRE AU CHAP;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B354;PRE BAL;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B355;PRE BARREAU;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B356;PRE BAUDIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B358;PRE D ENFER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B359;PRE DE LA RAIE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B360;PRE GREPPAS;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B361;PRE DE L ANE;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B362;PRE SALIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B363;PREMORIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B365;PRES CARRES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B367;PRES D ENFER;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B371;PRES DES SAUGES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B372;PRES DU MOULIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B374;PRES MORIN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B375;PRES PECLET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B376;PRES SERVIER;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B377;PRES SOUS LES EMPTES;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B378;PRES TAVAN;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B379;PRES VILLOUDRY;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B381;QUETAR;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B382;QUETAR D EN HAUT;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B383;EN QUINSON;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B385;LA RECHAUDIERE;3;;GRAND AIGUEBLANCHE;73260;19870101
73;0;003;B386;EN REVECHET;3;;GRAND AIGUEBLANCHE;73260;19881208
73;0;003;B389;LE ROCHASSET;3;;GRAND AIGUEBLANCHE;73260;19910714
73;0;003;B391;EN ROCHER;3;;GRAND AIGUEBLANCHE;73260;19910714
